price,count,add_cost,company,product
393.2,87,15.83,HomeSystems,"Smart TV 65"""
442.6,71,56.1,OfficePlus,Mouse Wireless
182.83,101,4.28,AudioMasters,Headphones Studio
772.44,61,105.66,GadgetWorld,Wireless Earbuds Pro
993.21,45,49.5,ElectroTech,Smartphone X211
730.73,71,17.12,GadgetWorld,Wireless Earbuds Lite
744.17,70,49.19,ElectroTech,Smartphone X212
697.16,69,61.52,ElectroTech,Smartphone X200
513.89,89,20.85,HomeSystems,"Smart TV 50"""
397.26,76,58.04,OfficePlus,Mouse Wireless
957.35,48,111.81,HomeSystems,"Smart TV 65"""
879.11,56,54.35,ElectroTech,Smartphone X214
505.02,79,33.44,OfficePlus,Mouse Gaming
294.02,75,11.98,GadgetWorld,Wireless Earbuds Lite
910.3,48,58.9,ElectroTech,Smartphone X202
567.58,62,33.04,HomeSystems,"Smart TV 50"""
394.17,81,42.17,AudioMasters,Headphones Pro
745.88,81,56.54,HomeSystems,"Smart TV 65"""
797.73,61,68.2,ElectroTech,Smartphone X214
22.43,129,2.82,GadgetWorld,Wireless Earbuds Max
132.46,108,4.23,HomeSystems,"Smart TV 65"""
77.85,92,8.49,AudioMasters,Headphones Travel
968.43,35,106.79,GadgetWorld,Wireless Earbuds Lite
656.59,68,25.24,ElectroTech,Smartphone X206
671.85,65,67.34,HomeSystems,"Smart TV 65"""
227.95,93,9.03,AudioMasters,Headphones Travel
223.91,76,31.78,OfficePlus,Mouse Gaming
950.02,60,140.82,HomeSystems,"Smart TV 55"""
308.91,87,42.2,AudioMasters,Headphones Studio
220.34,82,18.44,GadgetWorld,Wireless Earbuds Pro
83.2,83,1.79,OfficePlus,Mouse Ergo
875.34,49,25.99,GadgetWorld,Wireless Earbuds Lite
796.34,64,103.55,ElectroTech,Smartphone X209
213.12,102,12.88,AudioMasters,Headphones Elite
41.27,109,1.84,OfficePlus,Mouse Wireless
792.33,62,108.57,ElectroTech,Smartphone X213
539.91,63,18.77,GadgetWorld,Wireless Earbuds Air
103.63,78,5.97,GadgetWorld,Wireless Earbuds Lite
373.41,82,49.48,AudioMasters,Headphones Travel
766.83,48,49.1,OfficePlus,Mouse Wireless
913.92,60,57.53,OfficePlus,Mouse Wireless
220.39,87,12.51,GadgetWorld,Wireless Earbuds Air
113.52,108,10.28,OfficePlus,Mouse Wireless
657.98,67,28.33,GadgetWorld,Wireless Earbuds Air
900.8,49,123.5,GadgetWorld,Wireless Earbuds Pro
722.38,61,61.02,ElectroTech,Smartphone X204
380.96,76,15.71,AudioMasters,Headphones Pro
167.17,98,17.39,AudioMasters,Headphones Pro
47.89,116,5.42,HomeSystems,"Smart TV 50"""
256.01,87,6.86,AudioMasters,Headphones Elite
517.0,83,74.35,GadgetWorld,Wireless Earbuds Max
983.54,46,24.55,GadgetWorld,Wireless Earbuds Air
247.41,81,16.3,GadgetWorld,Wireless Earbuds Pro
147.52,68,8.95,AudioMasters,Headphones Pro
130.65,105,10.69,GadgetWorld,Wireless Earbuds Lite
53.66,108,3.15,AudioMasters,Headphones Pro
186.49,87,14.98,AudioMasters,Headphones Travel
960.27,40,70.88,OfficePlus,Mouse Wireless
436.91,76,32.01,HomeSystems,"Smart TV 50"""
915.41,47,31.76,ElectroTech,Smartphone X209
930.32,43,101.67,HomeSystems,"Smart TV 55"""
813.05,49,80.73,GadgetWorld,Wireless Earbuds Pro
377.91,88,35.3,AudioMasters,Headphones Pro
337.77,72,27.1,AudioMasters,Headphones Travel
312.38,84,45.96,AudioMasters,Headphones Travel
757.03,58,105.81,GadgetWorld,Wireless Earbuds Max
748.81,63,65.21,ElectroTech,Smartphone X206
284.37,84,10.5,GadgetWorld,Wireless Earbuds Lite
650.58,71,66.94,ElectroTech,Smartphone X207
662.26,63,95.31,GadgetWorld,Wireless Earbuds Max
621.63,66,59.04,ElectroTech,Smartphone X212
336.61,86,22.21,GadgetWorld,Wireless Earbuds Air
660.77,68,55.38,ElectroTech,Smartphone X211
245.04,107,30.24,HomeSystems,"Smart TV 50"""
885.03,48,36.8,HomeSystems,"Smart TV 55"""
354.31,80,21.5,OfficePlus,Mouse Ergo
716.37,71,100.59,OfficePlus,Mouse Gaming
500.57,84,72.25,GadgetWorld,Wireless Earbuds Max
719.56,79,90.44,GadgetWorld,Wireless Earbuds Max
87.12,93,2.94,AudioMasters,Headphones Elite
786.12,62,20.79,OfficePlus,Mouse Ergo
308.07,86,23.16,AudioMasters,Headphones Travel
641.4,64,30.88,OfficePlus,Mouse Compact
943.1,40,69.66,GadgetWorld,Wireless Earbuds Air
188.24,100,7.34,AudioMasters,Headphones Elite
116.75,81,9.1,HomeSystems,"Smart TV 65"""
921.28,56,68.6,HomeSystems,"Smart TV 43"""
229.16,87,8.19,AudioMasters,Headphones Travel
395.49,87,22.06,HomeSystems,"Smart TV 55"""
133.27,99,8.64,OfficePlus,Mouse Ergo
477.43,72,41.77,HomeSystems,"Smart TV 43"""
562.68,69,54.23,HomeSystems,"Smart TV 55"""
926.15,53,100.42,OfficePlus,Mouse Ergo
914.16,65,44.89,HomeSystems,"Smart TV 65"""
650.57,69,20.03,ElectroTech,Smartphone X204
677.48,76,81.08,HomeSystems,"Smart TV 55"""
228.51,80,30.0,AudioMasters,Headphones Elite
33.1,86,4.53,GadgetWorld,Wireless Earbuds Lite
147.19,97,20.95,AudioMasters,Headphones Pro
169.33,85,15.79,AudioMasters,Headphones Elite
499.51,88,25.8,ElectroTech,Smartphone X200
223.29,87,6.28,AudioMasters,Headphones Studio
242.77,85,11.51,GadgetWorld,Wireless Earbuds Air
320.75,85,15.84,HomeSystems,"Smart TV 65"""
336.53,86,30.87,OfficePlus,Mouse Ergo
405.07,70,47.19,HomeSystems,"Smart TV 50"""
175.79,90,23.88,OfficePlus,Mouse Gaming
97.04,95,5.49,HomeSystems,"Smart TV 65"""
206.39,91,8.64,AudioMasters,Headphones Elite
585.86,50,86.58,OfficePlus,Mouse Gaming
351.7,95,31.01,AudioMasters,Headphones Studio
666.68,64,60.56,OfficePlus,Mouse Compact
86.62,96,6.09,AudioMasters,Headphones Travel
606.16,62,57.82,ElectroTech,Smartphone X210
96.85,92,9.88,AudioMasters,Headphones Pro
676.24,53,19.96,ElectroTech,Smartphone X205
112.5,103,15.89,HomeSystems,"Smart TV 32"""
243.03,72,5.51,HomeSystems,"Smart TV 65"""
244.56,92,16.89,GadgetWorld,Wireless Earbuds Max
195.56,99,21.29,GadgetWorld,Wireless Earbuds Air
388.65,78,30.22,AudioMasters,Headphones Elite
540.85,64,64.48,OfficePlus,Mouse Compact
211.3,94,20.81,AudioMasters,Headphones Elite
296.0,74,32.38,AudioMasters,Headphones Elite
909.77,46,32.52,ElectroTech,Smartphone X201
423.17,79,44.14,HomeSystems,"Smart TV 50"""
344.97,73,7.33,HomeSystems,"Smart TV 55"""
683.84,75,90.14,ElectroTech,Smartphone X214
24.54,88,1.93,GadgetWorld,Wireless Earbuds Lite
903.9,62,25.58,GadgetWorld,Wireless Earbuds Lite
818.82,44,41.85,OfficePlus,Mouse Gaming
330.68,88,29.88,OfficePlus,Mouse Compact
128.57,87,15.31,OfficePlus,Mouse Wireless
860.83,59,87.43,GadgetWorld,Wireless Earbuds Air
428.66,74,16.84,OfficePlus,Mouse Wireless
90.21,91,5.72,GadgetWorld,Wireless Earbuds Air
642.53,63,60.54,GadgetWorld,Wireless Earbuds Max
801.44,47,94.11,GadgetWorld,Wireless Earbuds Air
744.74,54,23.23,OfficePlus,Mouse Gaming
704.19,73,51.73,HomeSystems,"Smart TV 32"""
703.06,72,65.21,OfficePlus,Mouse Wireless
216.34,86,30.08,HomeSystems,"Smart TV 50"""
776.11,52,100.31,HomeSystems,"Smart TV 50"""
832.33,60,32.77,ElectroTech,Smartphone X206
798.38,62,108.42,ElectroTech,Smartphone X212
327.1,83,47.82,AudioMasters,Headphones Pro
814.89,58,84.08,GadgetWorld,Wireless Earbuds Max
188.67,109,19.09,AudioMasters,Headphones Pro
222.32,94,30.74,AudioMasters,Headphones Travel
172.94,98,11.15,GadgetWorld,Wireless Earbuds Lite
970.89,45,87.69,ElectroTech,Smartphone X214
113.3,83,4.67,AudioMasters,Headphones Pro
724.04,72,93.32,ElectroTech,Smartphone X212
74.04,99,9.35,AudioMasters,Headphones Pro
872.66,60,34.17,ElectroTech,Smartphone X211
921.1,48,85.4,OfficePlus,Mouse Wireless
148.13,101,19.83,GadgetWorld,Wireless Earbuds Air
685.48,58,18.16,ElectroTech,Smartphone X214
837.83,59,104.28,ElectroTech,Smartphone X202
142.87,86,12.56,AudioMasters,Headphones Studio
686.11,67,15.43,OfficePlus,Mouse Compact
697.99,61,60.79,ElectroTech,Smartphone X210
500.99,68,61.21,HomeSystems,"Smart TV 32"""
196.25,93,5.15,AudioMasters,Headphones Pro
192.04,95,12.75,AudioMasters,Headphones Pro
528.22,66,43.29,GadgetWorld,Wireless Earbuds Pro
900.73,58,93.58,ElectroTech,Smartphone X200
829.6,59,80.84,ElectroTech,Smartphone X204
869.77,61,100.75,ElectroTech,Smartphone X208
804.92,50,108.86,ElectroTech,Smartphone X207
489.8,80,71.1,ElectroTech,Smartphone X211
364.73,65,43.71,AudioMasters,Headphones Studio
282.9,97,28.88,AudioMasters,Headphones Travel
358.89,84,7.93,AudioMasters,Headphones Travel
207.9,93,12.58,AudioMasters,Headphones Elite
804.85,59,92.42,OfficePlus,Mouse Gaming
479.23,82,63.22,OfficePlus,Mouse Compact
700.85,63,54.38,OfficePlus,Mouse Gaming
286.44,75,18.03,AudioMasters,Headphones Travel
728.61,69,60.41,ElectroTech,Smartphone X205
328.75,67,42.83,AudioMasters,Headphones Pro
330.17,71,40.24,GadgetWorld,Wireless Earbuds Air
752.24,83,107.09,ElectroTech,Smartphone X200
162.39,99,13.78,GadgetWorld,Wireless Earbuds Air
819.25,49,37.58,ElectroTech,Smartphone X207
582.51,57,64.37,HomeSystems,"Smart TV 32"""
734.04,59,101.82,ElectroTech,Smartphone X207
766.02,63,22.72,GadgetWorld,Wireless Earbuds Air
748.11,48,63.22,OfficePlus,Mouse Gaming
361.44,86,29.69,HomeSystems,"Smart TV 50"""
933.57,63,97.59,HomeSystems,"Smart TV 32"""
568.87,64,25.64,HomeSystems,"Smart TV 50"""
945.69,57,31.12,OfficePlus,Mouse Ergo
353.7,100,9.54,AudioMasters,Headphones Pro
87.69,86,11.58,OfficePlus,Mouse Compact
796.23,67,97.26,GadgetWorld,Wireless Earbuds Lite
772.41,76,23.85,GadgetWorld,Wireless Earbuds Air
93.93,67,13.19,AudioMasters,Headphones Studio
432.75,65,17.71,HomeSystems,"Smart TV 55"""
379.56,78,37.52,OfficePlus,Mouse Compact
257.74,98,33.38,AudioMasters,Headphones Elite
171.84,84,23.98,GadgetWorld,Wireless Earbuds Pro
536.9,78,57.99,GadgetWorld,Wireless Earbuds Max
158.57,95,13.55,AudioMasters,Headphones Elite
344.55,77,45.32,AudioMasters,Headphones Travel
470.61,74,43.28,HomeSystems,"Smart TV 32"""
701.12,81,45.09,OfficePlus,Mouse Wireless
927.04,53,132.43,OfficePlus,Mouse Wireless
856.37,54,113.09,OfficePlus,Mouse Ergo
497.23,60,25.29,GadgetWorld,Wireless Earbuds Pro
334.83,85,27.97,AudioMasters,Headphones Pro
143.34,101,12.45,HomeSystems,"Smart TV 43"""
854.52,51,28.83,OfficePlus,Mouse Compact
463.73,84,20.17,HomeSystems,"Smart TV 32"""
810.29,63,54.06,GadgetWorld,Wireless Earbuds Max
345.85,80,43.89,GadgetWorld,Wireless Earbuds Max
857.68,64,55.15,ElectroTech,Smartphone X209
247.5,101,6.03,AudioMasters,Headphones Travel
479.71,60,55.69,OfficePlus,Mouse Ergo
163.33,81,13.16,AudioMasters,Headphones Pro
298.25,91,29.42,HomeSystems,"Smart TV 43"""
87.79,110,8.6,GadgetWorld,Wireless Earbuds Air
700.63,66,80.18,OfficePlus,Mouse Gaming
420.8,62,52.59,OfficePlus,Mouse Ergo
60.52,101,6.95,OfficePlus,Mouse Compact
162.25,99,18.88,AudioMasters,Headphones Pro
762.3,55,59.46,OfficePlus,Mouse Compact
211.55,84,11.78,AudioMasters,Headphones Studio
970.25,59,144.06,HomeSystems,"Smart TV 43"""
97.48,93,7.85,OfficePlus,Mouse Compact
23.56,92,1.68,GadgetWorld,Wireless Earbuds Air
121.82,94,16.08,HomeSystems,"Smart TV 55"""
780.53,59,64.16,OfficePlus,Mouse Compact
853.94,55,41.36,ElectroTech,Smartphone X207
866.83,54,28.14,OfficePlus,Mouse Ergo
402.97,81,21.66,OfficePlus,Mouse Compact
938.4,58,122.36,OfficePlus,Mouse Compact
78.37,84,7.57,GadgetWorld,Wireless Earbuds Lite
905.24,69,31.92,GadgetWorld,Wireless Earbuds Lite
875.2,61,27.01,ElectroTech,Smartphone X204
322.67,83,19.54,AudioMasters,Headphones Elite
908.52,55,127.34,ElectroTech,Smartphone X207
234.45,87,11.39,OfficePlus,Mouse Gaming
150.75,88,19.73,AudioMasters,Headphones Studio
1037.05,55,89.57,ElectroTech,Smartphone X208
98.0,83,13.64,GadgetWorld,Wireless Earbuds Lite
527.96,75,39.39,ElectroTech,Smartphone X206
728.43,69,61.13,ElectroTech,Smartphone X210
678.4,72,31.34,GadgetWorld,Wireless Earbuds Pro
571.88,78,51.87,OfficePlus,Mouse Gaming
392.93,68,50.17,AudioMasters,Headphones Pro
777.38,59,88.89,ElectroTech,Smartphone X201
514.66,83,11.52,HomeSystems,"Smart TV 55"""
245.98,100,11.69,HomeSystems,"Smart TV 50"""
155.8,95,7.78,OfficePlus,Mouse Gaming
628.8,83,58.56,GadgetWorld,Wireless Earbuds Lite
328.39,88,12.1,AudioMasters,Headphones Elite
255.07,82,21.55,GadgetWorld,Wireless Earbuds Lite
168.18,95,9.55,GadgetWorld,Wireless Earbuds Max
118.08,106,3.0,GadgetWorld,Wireless Earbuds Lite
50.28,107,2.57,HomeSystems,"Smart TV 65"""
254.48,91,29.58,AudioMasters,Headphones Elite
679.27,47,84.84,HomeSystems,"Smart TV 50"""
106.81,95,5.34,HomeSystems,"Smart TV 55"""
207.81,101,7.73,OfficePlus,Mouse Ergo
215.56,90,12.74,AudioMasters,Headphones Elite
371.75,92,22.85,HomeSystems,"Smart TV 32"""
671.2,73,47.84,OfficePlus,Mouse Gaming
178.06,94,15.88,GadgetWorld,Wireless Earbuds Lite
356.58,75,50.45,AudioMasters,Headphones Elite
390.31,88,40.33,AudioMasters,Headphones Elite
181.01,84,17.3,AudioMasters,Headphones Travel
66.58,93,3.84,HomeSystems,"Smart TV 55"""
883.84,50,36.4,ElectroTech,Smartphone X202
329.56,84,32.38,OfficePlus,Mouse Gaming
153.53,82,8.66,GadgetWorld,Wireless Earbuds Air
703.42,68,60.72,ElectroTech,Smartphone X207
54.44,88,1.88,HomeSystems,"Smart TV 43"""
258.18,78,7.69,HomeSystems,"Smart TV 32"""
664.24,65,55.44,OfficePlus,Mouse Ergo
766.8,58,24.38,HomeSystems,"Smart TV 32"""
362.99,88,34.04,AudioMasters,Headphones Travel
448.03,73,22.98,GadgetWorld,Wireless Earbuds Air
371.66,85,31.32,GadgetWorld,Wireless Earbuds Lite
465.56,71,15.33,OfficePlus,Mouse Gaming
47.92,97,4.41,GadgetWorld,Wireless Earbuds Air
689.85,59,23.57,OfficePlus,Mouse Ergo
985.8,51,25.64,OfficePlus,Mouse Compact
730.17,54,75.38,ElectroTech,Smartphone X205
864.28,58,54.32,ElectroTech,Smartphone X214
133.87,99,19.16,AudioMasters,Headphones Travel
509.62,95,20.68,GadgetWorld,Wireless Earbuds Pro
730.89,64,107.09,HomeSystems,"Smart TV 32"""
782.01,52,18.7,GadgetWorld,Wireless Earbuds Pro
903.75,52,41.27,HomeSystems,"Smart TV 43"""
246.89,80,12.74,AudioMasters,Headphones Studio
53.7,100,4.99,OfficePlus,Mouse Wireless
875.59,47,50.92,ElectroTech,Smartphone X210
630.85,69,59.25,HomeSystems,"Smart TV 43"""
951.12,49,19.54,GadgetWorld,Wireless Earbuds Pro
888.79,64,77.66,OfficePlus,Mouse Wireless
376.54,74,20.56,OfficePlus,Mouse Ergo
502.94,79,44.39,GadgetWorld,Wireless Earbuds Air
908.45,57,75.75,ElectroTech,Smartphone X201
506.91,68,75.25,HomeSystems,"Smart TV 43"""
920.28,48,120.37,HomeSystems,"Smart TV 50"""
681.14,59,39.6,ElectroTech,Smartphone X204
207.88,89,16.2,OfficePlus,Mouse Ergo
699.86,70,82.76,OfficePlus,Mouse Ergo
38.29,117,4.4,OfficePlus,Mouse Gaming
279.9,72,36.52,OfficePlus,Mouse Ergo
52.13,106,7.08,HomeSystems,"Smart TV 43"""
850.48,57,21.84,HomeSystems,"Smart TV 32"""
406.82,85,34.24,GadgetWorld,Wireless Earbuds Lite
868.08,60,77.95,ElectroTech,Smartphone X204
334.19,85,35.99,AudioMasters,Headphones Studio
983.71,67,124.03,OfficePlus,Mouse Gaming
935.23,51,38.67,ElectroTech,Smartphone X211
588.82,54,43.15,GadgetWorld,Wireless Earbuds Air
312.77,89,16.14,AudioMasters,Headphones Elite
548.71,78,62.82,OfficePlus,Mouse Wireless
414.97,67,34.67,OfficePlus,Mouse Ergo
579.01,66,53.22,HomeSystems,"Smart TV 50"""
839.47,58,118.68,ElectroTech,Smartphone X211
316.8,87,29.67,AudioMasters,Headphones Pro
585.37,69,33.37,HomeSystems,"Smart TV 50"""
434.21,82,56.22,GadgetWorld,Wireless Earbuds Air
306.32,96,41.1,GadgetWorld,Wireless Earbuds Pro
822.05,51,113.48,HomeSystems,"Smart TV 65"""
342.64,62,21.82,AudioMasters,Headphones Elite
80.02,89,9.87,AudioMasters,Headphones Travel
744.49,66,52.48,HomeSystems,"Smart TV 50"""
1002.73,56,123.83,ElectroTech,Smartphone X209
593.66,78,23.0,OfficePlus,Mouse Ergo
92.18,119,13.78,GadgetWorld,Wireless Earbuds Max
186.78,109,10.94,AudioMasters,Headphones Pro
356.08,88,42.05,AudioMasters,Headphones Elite
204.95,90,21.37,GadgetWorld,Wireless Earbuds Pro
785.78,63,18.12,ElectroTech,Smartphone X207
384.74,71,10.43,HomeSystems,"Smart TV 43"""
138.88,102,4.66,GadgetWorld,Wireless Earbuds Lite
211.47,98,15.52,AudioMasters,Headphones Elite
389.35,94,8.01,AudioMasters,Headphones Travel
347.86,68,32.89,AudioMasters,Headphones Elite
131.0,102,19.37,GadgetWorld,Wireless Earbuds Max
308.08,81,26.76,AudioMasters,Headphones Travel
584.15,76,85.35,GadgetWorld,Wireless Earbuds Pro
518.17,81,64.05,GadgetWorld,Wireless Earbuds Pro
72.23,94,8.45,AudioMasters,Headphones Pro
807.33,61,103.59,ElectroTech,Smartphone X210
308.51,79,12.96,AudioMasters,Headphones Elite
290.8,83,8.88,HomeSystems,"Smart TV 50"""
960.06,47,101.42,GadgetWorld,Wireless Earbuds Air
159.84,106,5.22,AudioMasters,Headphones Travel
385.52,76,44.3,AudioMasters,Headphones Pro
741.78,73,85.68,GadgetWorld,Wireless Earbuds Pro
208.83,92,25.31,AudioMasters,Headphones Studio
955.21,42,118.92,HomeSystems,"Smart TV 65"""
887.13,55,23.05,ElectroTech,Smartphone X209
469.19,76,49.58,GadgetWorld,Wireless Earbuds Air
218.91,100,6.12,HomeSystems,"Smart TV 65"""
234.17,102,30.72,AudioMasters,Headphones Pro
735.34,53,65.15,OfficePlus,Mouse Wireless
297.97,71,28.36,GadgetWorld,Wireless Earbuds Lite
650.39,73,41.4,OfficePlus,Mouse Ergo
231.39,84,7.26,AudioMasters,Headphones Travel
750.32,60,104.91,OfficePlus,Mouse Wireless
324.89,90,48.49,AudioMasters,Headphones Studio
330.51,77,35.26,GadgetWorld,Wireless Earbuds Max
956.0,53,66.94,OfficePlus,Mouse Wireless
157.63,88,6.62,HomeSystems,"Smart TV 50"""
874.43,62,42.78,OfficePlus,Mouse Gaming
239.34,91,12.26,AudioMasters,Headphones Studio
314.73,87,35.58,HomeSystems,"Smart TV 55"""
1049.97,56,106.58,ElectroTech,Smartphone X207
63.85,108,1.54,AudioMasters,Headphones Studio
177.68,89,11.5,HomeSystems,"Smart TV 32"""
914.29,51,96.57,OfficePlus,Mouse Wireless
52.99,89,7.44,OfficePlus,Mouse Gaming
744.83,49,66.86,ElectroTech,Smartphone X202
175.32,86,19.89,GadgetWorld,Wireless Earbuds Lite
250.54,84,35.96,OfficePlus,Mouse Ergo
405.85,70,27.01,HomeSystems,"Smart TV 65"""
236.59,104,14.96,GadgetWorld,Wireless Earbuds Max
766.92,70,108.98,HomeSystems,"Smart TV 32"""
359.71,90,8.49,AudioMasters,Headphones Travel
367.76,76,16.65,OfficePlus,Mouse Gaming
237.7,108,15.54,AudioMasters,Headphones Elite
354.94,65,15.9,AudioMasters,Headphones Travel
493.58,85,45.07,OfficePlus,Mouse Ergo
795.32,63,65.85,GadgetWorld,Wireless Earbuds Max
854.02,67,24.94,ElectroTech,Smartphone X212
1074.17,63,21.58,ElectroTech,Smartphone X206
907.51,44,18.8,OfficePlus,Mouse Gaming
934.75,48,52.71,HomeSystems,"Smart TV 32"""
691.41,72,48.87,ElectroTech,Smartphone X208
563.19,85,71.45,OfficePlus,Mouse Gaming
127.32,87,13.6,GadgetWorld,Wireless Earbuds Air
413.35,80,38.75,HomeSystems,"Smart TV 50"""
615.68,76,55.03,OfficePlus,Mouse Compact
438.39,89,24.19,OfficePlus,Mouse Gaming
235.38,84,29.52,AudioMasters,Headphones Elite
740.89,47,25.92,OfficePlus,Mouse Ergo
815.26,50,102.54,OfficePlus,Mouse Wireless
603.5,60,58.22,GadgetWorld,Wireless Earbuds Lite
122.25,98,7.52,HomeSystems,"Smart TV 32"""
243.65,78,11.0,HomeSystems,"Smart TV 65"""
875.96,63,54.21,HomeSystems,"Smart TV 32"""
205.68,83,29.86,HomeSystems,"Smart TV 32"""
373.48,86,28.24,AudioMasters,Headphones Travel
186.15,84,11.31,AudioMasters,Headphones Travel
95.29,93,10.25,OfficePlus,Mouse Gaming
862.51,46,124.38,ElectroTech,Smartphone X213
289.45,98,34.59,AudioMasters,Headphones Pro
172.82,91,6.27,OfficePlus,Mouse Gaming
814.77,52,38.06,HomeSystems,"Smart TV 65"""
203.72,87,11.17,OfficePlus,Mouse Compact
466.73,69,45.86,GadgetWorld,Wireless Earbuds Air
99.53,87,3.26,AudioMasters,Headphones Travel
64.82,99,1.92,AudioMasters,Headphones Pro
810.24,65,70.55,ElectroTech,Smartphone X210
767.48,62,39.05,HomeSystems,"Smart TV 32"""
488.48,76,48.78,ElectroTech,Smartphone X212
702.02,73,56.69,ElectroTech,Smartphone X203
295.28,87,31.76,AudioMasters,Headphones Travel
762.57,61,25.49,HomeSystems,"Smart TV 43"""
868.81,52,90.78,ElectroTech,Smartphone X212
433.8,67,61.73,GadgetWorld,Wireless Earbuds Lite
489.54,90,57.0,ElectroTech,Smartphone X200
639.12,74,29.08,HomeSystems,"Smart TV 50"""
910.94,57,103.17,ElectroTech,Smartphone X202
745.5,75,71.4,OfficePlus,Mouse Gaming
326.31,77,47.12,AudioMasters,Headphones Travel
421.38,85,17.4,GadgetWorld,Wireless Earbuds Air
326.9,82,45.88,GadgetWorld,Wireless Earbuds Air
747.87,57,85.71,GadgetWorld,Wireless Earbuds Air
56.75,89,6.38,AudioMasters,Headphones Pro
925.41,47,28.36,ElectroTech,Smartphone X214
431.44,79,43.45,GadgetWorld,Wireless Earbuds Air
536.28,69,59.2,OfficePlus,Mouse Ergo
44.07,114,1.82,OfficePlus,Mouse Ergo
66.75,97,1.34,HomeSystems,"Smart TV 65"""
373.88,76,47.65,HomeSystems,"Smart TV 50"""
846.53,72,49.53,GadgetWorld,Wireless Earbuds Max
783.89,57,23.16,ElectroTech,Smartphone X203
358.41,86,17.82,AudioMasters,Headphones Elite
677.21,85,25.52,ElectroTech,Smartphone X201
98.74,105,10.54,AudioMasters,Headphones Elite
156.46,92,9.55,OfficePlus,Mouse Wireless
196.3,89,15.79,OfficePlus,Mouse Compact
292.09,82,33.99,GadgetWorld,Wireless Earbuds Max
148.18,77,12.24,AudioMasters,Headphones Studio
308.29,83,24.85,AudioMasters,Headphones Travel
217.87,100,6.93,HomeSystems,"Smart TV 43"""
1029.74,52,98.83,ElectroTech,Smartphone X201
157.21,81,11.57,AudioMasters,Headphones Travel
854.6,47,42.54,GadgetWorld,Wireless Earbuds Air
984.82,49,33.48,GadgetWorld,Wireless Earbuds Air
126.85,98,4.9,GadgetWorld,Wireless Earbuds Max
983.39,69,93.58,OfficePlus,Mouse Wireless
188.61,101,4.93,AudioMasters,Headphones Elite
291.27,87,15.56,HomeSystems,"Smart TV 43"""
739.95,73,63.78,ElectroTech,Smartphone X210
602.55,66,66.84,OfficePlus,Mouse Compact
207.45,70,9.05,AudioMasters,Headphones Travel
313.73,81,40.44,HomeSystems,"Smart TV 43"""
988.49,44,58.35,HomeSystems,"Smart TV 55"""
168.5,97,8.65,OfficePlus,Mouse Wireless
176.88,99,9.33,GadgetWorld,Wireless Earbuds Max
929.06,53,101.77,HomeSystems,"Smart TV 43"""
837.08,56,89.4,ElectroTech,Smartphone X207
821.75,61,75.6,OfficePlus,Mouse Compact
813.1,52,96.71,HomeSystems,"Smart TV 65"""
647.95,56,52.02,OfficePlus,Mouse Gaming
321.92,65,25.15,AudioMasters,Headphones Studio
506.48,71,71.26,GadgetWorld,Wireless Earbuds Pro
669.2,74,97.05,ElectroTech,Smartphone X203
178.83,87,4.65,OfficePlus,Mouse Ergo
751.05,57,78.05,HomeSystems,"Smart TV 55"""
342.14,85,27.68,AudioMasters,Headphones Elite
116.48,89,7.67,GadgetWorld,Wireless Earbuds Lite
65.96,88,4.57,AudioMasters,Headphones Studio
621.29,72,23.13,ElectroTech,Smartphone X204
721.42,70,107.04,HomeSystems,"Smart TV 55"""
113.67,87,13.01,OfficePlus,Mouse Gaming
202.43,83,19.81,AudioMasters,Headphones Travel
219.13,84,14.21,AudioMasters,Headphones Travel
865.69,43,68.78,ElectroTech,Smartphone X203
955.44,52,53.75,GadgetWorld,Wireless Earbuds Pro
147.86,111,20.63,AudioMasters,Headphones Travel
52.57,92,1.37,OfficePlus,Mouse Compact
873.49,58,19.8,OfficePlus,Mouse Compact
391.72,84,26.81,GadgetWorld,Wireless Earbuds Pro
851.51,64,120.81,GadgetWorld,Wireless Earbuds Lite
